Generator,name,carrier,bus,p_nom_min,p_nom,p_nom_extendable,efficiency,marginal_cost,capital_cost,build_year,lifetime,source,p_nom_max,p_max_pu,min_up_time,min_down_time,up_time_before,down_time_before,weight,control,type,p_min_pu,p_set,q_set,sign,committable,start_up_cost,shut_down_cost,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,p_nom_opt,country,bidding_zone,in_synchronous_network,p_set_before_scaling
fin_wind_4,fin_wind_4,,9304,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_5,fin_wind_5,,9305,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_6,fin_wind_6,,9306,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_7,fin_wind_7,,9307,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_8,fin_wind_8,,9308,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_9,fin_wind_9,,9309,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_10,fin_wind_10,,6548,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_11,fin_wind_11,,6549,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_12,fin_wind_12,,6546,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_13,fin_wind_13,,6621,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_14,fin_wind_14,,6547,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_15,fin_wind_15,,6551,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_16,fin_wind_16,,6787,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_17,fin_wind_17,,6903,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_18,fin_wind_18,,6569,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_19,fin_wind_19,,6572,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_20,fin_wind_20,,6908,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_21,fin_wind_21,,6909,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_22,fin_wind_22,,6910,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_23,fin_wind_23,,6912,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_24,fin_wind_24,,6913,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_25,fin_wind_25,,6914,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_26,fin_wind_26,,6915,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_27,fin_wind_27,,6916,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_28,fin_wind_28,,6990,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_29,fin_wind_29,,6992,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_30,fin_wind_30,,6993,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_31,fin_wind_31,,6994,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_32,fin_wind_32,,6995,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_33,fin_wind_33,,7018,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_34,fin_wind_34,,7054,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_35,fin_wind_35,,7055,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_36,fin_wind_36,,7056,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_37,fin_wind_37,,7140,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_38,fin_wind_38,,6782,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_39,fin_wind_39,,6783,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_40,fin_wind_40,,6784,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_41,fin_wind_41,,6785,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_42,fin_wind_42,,6789,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_43,fin_wind_43,,6778,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_44,fin_wind_44,,6788,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_45,fin_wind_45,,6790,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_46,fin_wind_46,,6779,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_47,fin_wind_47,,6786,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_48,fin_wind_48,,6911,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_49,fin_wind_49,,6917,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_50,fin_wind_50,,6918,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_51,fin_wind_51,,6919,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_52,fin_wind_52,,6920,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_53,fin_wind_53,,6921,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_54,fin_wind_54,,6922,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_55,fin_wind_55,,6923,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_56,fin_wind_56,,8579,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_57,fin_wind_57,,6550,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
fin_wind_58,fin_wind_58,,6552,0.0,680.0,,,,,,,,Inf,1.0,,,,,,,wind-onshore,0.0,15.3598543133967,0.0,,,,,,,,,,,FI,1.0,
